Pitch	Yaw	Percent Shaded
57	66	 0.948276 
57	63	 0.922414 
57	60	 0.87931 
57	57	 0.853448 
57	54	 0.801724 
57	51	 0.775862 
57	48	 0.732759 
57	45	 0.706897 
57	42	 0.655172 
57	39	 0.637931 
57	36	 0.586207 
57	33	 0.560345 
57	30	 0.517241 
57	27	 0.491379 
57	24	 0.456897 
57	21	 0.413793 
57	18	 0.413793 
57	15	 0.413793 
57	12	 0.413793 
57	9	 0.413793 
57	6	 0.413793 
57	3	 0.413793 
57	0	 0.413793 
57	-3	 0.413793 
57	-6	 0.413793 
57	-9	 0.413793 
57	-12	 0.413793 
57	-15	 0.413793 
57	-18	 0.413793 
57	-21	 0.413793 
57	-24	 0.413793 
57	-27	 0.413793 
57	-30	 0.413793 
57	-33	 0.413793 
57	-36	 0.439655 
57	-39	 0.465517 
57	-42	 0.491379 
57	-45	 0.517241 
57	-48	 0.534483 
57	-51	 0.560345 
57	-54	 0.586207 
57	-57	 0.612069 
57	-60	 0.655172 
57	-63	 0.681034 
57	-66	 0.715517 
57	-69	 0.758621 
57	-72	 0.793103 
54	72	 1 
54	69	 1 
54	66	 0.948276 
54	63	 0.922414 
54	60	 0.87069 
54	57	 0.844828 
54	54	 0.793103 
54	51	 0.767241 
54	48	 0.715517 
54	45	 0.689655 
54	42	 0.637931 
54	39	 0.612069 
54	36	 0.560345 
54	33	 0.534483 
54	30	 0.491379 
54	27	 0.456897 
54	24	 0.422414 
54	21	 0.37931 
54	18	 0.37931 
54	15	 0.37931 
54	12	 0.37931 
54	9	 0.37931 
54	6	 0.37931 
54	3	 0.37931 
54	0	 0.37931 
54	-3	 0.37931 
54	-6	 0.37931 
54	-9	 0.37931 
54	-12	 0.37931 
54	-15	 0.37931 
54	-18	 0.37931 
54	-21	 0.37931 
54	-24	 0.37931 
54	-27	 0.37931 
54	-30	 0.37931 
54	-33	 0.37931 
54	-36	 0.405172 
54	-39	 0.431034 
54	-42	 0.456897 
54	-45	 0.482759 
54	-48	 0.508621 
54	-51	 0.534483 
54	-54	 0.560345 
54	-57	 0.586207 
54	-60	 0.637931 
54	-63	 0.663793 
54	-66	 0.689655 
54	-69	 0.741379 
54	-72	 0.767241 
51	72	 1 
51	69	 1 
51	66	 0.939655 
51	63	 0.913793 
51	60	 0.862069 
51	57	 0.836207 
51	54	 0.775862 
51	51	 0.75 
51	48	 0.698276 
51	45	 0.663793 
51	42	 0.612069 
51	39	 0.586207 
51	36	 0.525862 
51	33	 0.5 
51	30	 0.456897 
51	27	 0.422414 
51	24	 0.37931 
51	21	 0.336207 
51	18	 0.336207 
51	15	 0.336207 
51	12	 0.336207 
51	9	 0.336207 
51	6	 0.336207 
51	3	 0.336207 
51	0	 0.336207 
51	-3	 0.336207 
51	-6	 0.336207 
51	-9	 0.336207 
51	-12	 0.336207 
51	-15	 0.336207 
51	-18	 0.336207 
51	-21	 0.336207 
51	-24	 0.336207 
51	-27	 0.336207 
51	-30	 0.336207 
51	-33	 0.336207 
51	-36	 0.362069 
51	-39	 0.396552 
51	-42	 0.422414 
51	-45	 0.448276 
51	-48	 0.474138 
51	-51	 0.5 
51	-54	 0.534483 
51	-57	 0.560345 
51	-60	 0.612069 
51	-63	 0.637931 
51	-66	 0.672414 
51	-69	 0.724138 
51	-72	 0.75 
48	72	 1 
48	69	 1 
48	66	 0.939655 
48	63	 0.913793 
48	60	 0.853448 
48	57	 0.827586 
48	54	 0.767241 
48	51	 0.732759 
48	48	 0.681034 
48	45	 0.646552 
48	42	 0.586207 
48	39	 0.560345 
48	36	 0.5 
48	33	 0.474138 
48	30	 0.422414 
48	27	 0.37931 
48	24	 0.336207 
48	21	 0.284483 
48	18	 0.284483 
48	15	 0.284483 
48	12	 0.284483 
48	9	 0.284483 
48	6	 0.284483 
48	3	 0.284483 
48	0	 0.284483 
48	-3	 0.284483 
48	-6	 0.284483 
48	-9	 0.284483 
48	-12	 0.284483 
48	-15	 0.284483 
48	-18	 0.284483 
48	-21	 0.284483 
48	-24	 0.284483 
48	-27	 0.284483 
48	-30	 0.284483 
48	-33	 0.284483 
48	-36	 0.310345 
48	-39	 0.344828 
48	-42	 0.37069 
48	-45	 0.405172 
48	-48	 0.431034 
48	-51	 0.456897 
48	-54	 0.491379 
48	-57	 0.517241 
48	-60	 0.577586 
48	-63	 0.603448 
48	-66	 0.637931 
48	-69	 0.698276 
48	-72	 0.724138 
45	72	 1 
45	69	 1 
45	66	 0.931034 
45	63	 0.905172 
45	60	 0.844828 
45	57	 0.810345 
45	54	 0.75 
45	51	 0.715517 
45	48	 0.663793 
45	45	 0.62069 
45	42	 0.560345 
45	39	 0.534483 
45	36	 0.465517 
45	33	 0.439655 
45	30	 0.387931 
45	27	 0.344828 
45	24	 0.301724 
45	21	 0.241379 
45	18	 0.241379 
45	15	 0.241379 
45	12	 0.241379 
45	9	 0.241379 
45	6	 0.241379 
45	3	 0.241379 
45	0	 0.241379 
45	-3	 0.241379 
45	-6	 0.241379 
45	-9	 0.241379 
45	-12	 0.241379 
45	-15	 0.241379 
45	-18	 0.241379 
45	-21	 0.241379 
45	-24	 0.241379 
45	-27	 0.241379 
45	-30	 0.241379 
45	-33	 0.241379 
45	-36	 0.275862 
45	-39	 0.310345 
45	-42	 0.336207 
45	-45	 0.37069 
45	-48	 0.396552 
45	-51	 0.431034 
45	-54	 0.465517 
45	-57	 0.491379 
45	-60	 0.551724 
45	-63	 0.586207 
45	-66	 0.62069 
45	-69	 0.681034 
45	-72	 0.706897 
42	72	 1 
42	69	 1 
42	66	 0.931034 
42	63	 0.896552 
42	60	 0.836207 
42	57	 0.801724 
42	54	 0.741379 
42	51	 0.698276 
42	48	 0.646552 
42	45	 0.603448 
42	42	 0.534483 
42	39	 0.508621 
42	36	 0.439655 
42	33	 0.405172 
42	30	 0.353448 
42	27	 0.310345 
42	24	 0.267241 
42	21	 0.206897 
42	18	 0.206897 
42	15	 0.206897 
42	12	 0.206897 
42	9	 0.206897 
42	6	 0.206897 
42	3	 0.206897 
42	0	 0.206897 
42	-3	 0.206897 
42	-6	 0.206897 
42	-9	 0.206897 
42	-12	 0.206897 
42	-15	 0.206897 
42	-18	 0.206897 
42	-21	 0.206897 
42	-24	 0.206897 
42	-27	 0.206897 
42	-30	 0.206897 
42	-33	 0.206897 
42	-36	 0.241379 
42	-39	 0.275862 
42	-42	 0.310345 
42	-45	 0.344828 
42	-48	 0.37069 
42	-51	 0.405172 
42	-54	 0.439655 
42	-57	 0.474138 
42	-60	 0.534483 
42	-63	 0.568966 
42	-66	 0.603448 
42	-69	 0.672414 
42	-72	 0.698276 
39	72	 1 
39	69	 1 
39	66	 0.931034 
39	63	 0.896552 
39	60	 0.827586 
39	57	 0.793103 
39	54	 0.732759 
39	51	 0.689655 
39	48	 0.62931 
39	45	 0.586207 
39	42	 0.517241 
39	39	 0.482759 
39	36	 0.413793 
39	33	 0.37931 
39	30	 0.327586 
39	27	 0.275862 
39	24	 0.232759 
39	21	 0.172414 
39	18	 0.172414 
39	15	 0.172414 
39	12	 0.172414 
39	9	 0.172414 
39	6	 0.172414 
39	3	 0.172414 
39	0	 0.172414 
39	-3	 0.172414 
39	-6	 0.172414 
39	-9	 0.172414 
39	-12	 0.172414 
39	-15	 0.172414 
39	-18	 0.172414 
39	-21	 0.172414 
39	-24	 0.172414 
39	-27	 0.172414 
39	-30	 0.172414 
39	-33	 0.172414 
39	-36	 0.206897 
39	-39	 0.241379 
39	-42	 0.275862 
39	-45	 0.310345 
39	-48	 0.344828 
39	-51	 0.37931 
39	-54	 0.413793 
39	-57	 0.448276 
39	-60	 0.508621 
39	-63	 0.551724 
39	-66	 0.586207 
39	-69	 0.655172 
39	-72	 0.689655 
36	72	 1 
36	69	 1 
36	66	 0.922414 
36	63	 0.887931 
36	60	 0.818966 
36	57	 0.784483 
36	54	 0.715517 
36	51	 0.672414 
36	48	 0.612069 
36	45	 0.560345 
36	42	 0.491379 
36	39	 0.456897 
36	36	 0.387931 
36	33	 0.344828 
36	30	 0.293103 
36	27	 0.241379 
36	24	 0.189655 
36	21	 0.12931 
36	18	 0.12931 
36	15	 0.12931 
36	12	 0.12931 
36	9	 0.12931 
36	6	 0.12931 
36	3	 0.12931 
36	0	 0.12931 
36	-3	 0.12931 
36	-6	 0.12931 
36	-9	 0.12931 
36	-12	 0.12931 
36	-15	 0.12931 
36	-18	 0.12931 
36	-21	 0.12931 
36	-24	 0.12931 
36	-27	 0.12931 
36	-30	 0.12931 
36	-33	 0.12931 
36	-36	 0.163793 
36	-39	 0.206897 
36	-42	 0.241379 
36	-45	 0.275862 
36	-48	 0.310345 
36	-51	 0.344828 
36	-54	 0.387931 
36	-57	 0.422414 
36	-60	 0.482759 
36	-63	 0.525862 
36	-66	 0.568966 
36	-69	 0.637931 
36	-72	 0.672414 
33	72	 1 
33	69	 1 
33	66	 0.922414 
33	63	 0.887931 
33	60	 0.810345 
33	57	 0.775862 
33	54	 0.706897 
33	51	 0.655172 
33	48	 0.594828 
33	45	 0.543103 
33	42	 0.474138 
33	39	 0.431034 
33	36	 0.362069 
33	33	 0.318966 
33	30	 0.258621 
33	27	 0.206897 
33	24	 0.155172 
33	21	 0.086207 
33	18	 0.086207 
33	15	 0.086207 
33	12	 0.086207 
33	9	 0.086207 
33	6	 0.086207 
33	3	 0.086207 
33	0	 0.086207 
33	-3	 0.086207 
33	-6	 0.086207 
33	-9	 0.086207 
33	-12	 0.086207 
33	-15	 0.086207 
33	-18	 0.086207 
33	-21	 0.086207 
33	-24	 0.086207 
33	-27	 0.086207 
33	-30	 0.086207 
33	-33	 0.086207 
33	-36	 0.12069 
33	-39	 0.163793 
33	-42	 0.198276 
33	-45	 0.241379 
33	-48	 0.275862 
33	-51	 0.310345 
33	-54	 0.353448 
33	-57	 0.387931 
33	-60	 0.456897 
33	-63	 0.5 
33	-66	 0.543103 
33	-69	 0.612069 
33	-72	 0.655172 
30	72	 1 
30	69	 1 
30	66	 0.922414 
30	63	 0.887931 
30	60	 0.810345 
30	57	 0.775862 
30	54	 0.706897 
30	51	 0.655172 
30	48	 0.594828 
30	45	 0.534483 
30	42	 0.465517 
30	39	 0.422414 
30	36	 0.344828 
30	33	 0.301724 
30	30	 0.241379 
30	27	 0.181034 
30	24	 0.12931 
30	21	 0.060345 
30	18	 0.060345 
30	15	 0.060345 
30	12	 0.060345 
30	9	 0.060345 
30	6	 0.060345 
30	3	 0.060345 
30	0	 0.060345 
30	-3	 0.060345 
30	-6	 0.060345 
30	-9	 0.060345 
30	-12	 0.060345 
30	-15	 0.060345 
30	-18	 0.060345 
30	-21	 0.060345 
30	-24	 0.060345 
30	-27	 0.060345 
30	-30	 0.060345 
30	-33	 0.060345 
30	-36	 0.094828 
30	-39	 0.137931 
30	-42	 0.172414 
30	-45	 0.215517 
30	-48	 0.25 
30	-51	 0.284483 
30	-54	 0.327586 
30	-57	 0.362069 
30	-60	 0.431034 
30	-63	 0.482759 
30	-66	 0.525862 
30	-69	 0.594828 
30	-72	 0.637931 
27	72	 1 
27	69	 1 
27	66	 0.913793 
27	63	 0.87931 
27	60	 0.801724 
27	57	 0.758621 
27	54	 0.689655 
27	51	 0.637931 
27	48	 0.577586 
27	45	 0.517241 
27	42	 0.448276 
27	39	 0.405172 
27	36	 0.327586 
27	33	 0.284483 
27	30	 0.224138 
27	27	 0.163793 
27	24	 0.112069 
27	21	 0.043103 
27	18	 0.043103 
27	15	 0.043103 
27	12	 0.043103 
27	9	 0.043103 
27	6	 0.043103 
27	3	 0.043103 
27	0	 0.043103 
27	-3	 0.043103 
27	-6	 0.043103 
27	-9	 0.043103 
27	-12	 0.043103 
27	-15	 0.043103 
27	-18	 0.043103 
27	-21	 0.043103 
27	-24	 0.043103 
27	-27	 0.043103 
27	-30	 0.043103 
27	-33	 0.043103 
27	-36	 0.086207 
27	-39	 0.12931 
27	-42	 0.163793 
27	-45	 0.206897 
27	-48	 0.241379 
27	-51	 0.284483 
27	-54	 0.327586 
27	-57	 0.362069 
27	-60	 0.431034 
27	-63	 0.482759 
27	-66	 0.525862 
27	-69	 0.594828 
27	-72	 0.637931 
24	72	 1 
24	69	 1 
24	66	 0.913793 
24	63	 0.87069 
24	60	 0.793103 
24	57	 0.75 
24	54	 0.681034 
24	51	 0.62069 
24	48	 0.560345 
24	45	 0.5 
24	42	 0.422414 
24	39	 0.37931 
24	36	 0.301724 
24	33	 0.25 
24	30	 0.189655 
24	27	 0.12931 
24	24	 0.077586 
24	21	 0 
24	18	 0 
24	15	 0 
24	12	 0 
24	9	 0 
24	6	 0 
24	3	 0 
24	0	 0 
24	-3	 0 
24	-6	 0 
24	-9	 0 
24	-12	 0 
24	-15	 0 
24	-18	 0 
24	-21	 0 
24	-24	 0 
24	-27	 0 
24	-30	 0 
24	-33	 0 
24	-36	 0.043103 
24	-39	 0.086207 
24	-42	 0.12931 
24	-45	 0.172414 
24	-48	 0.206897 
24	-51	 0.25 
24	-54	 0.293103 
24	-57	 0.336207 
24	-60	 0.405172 
24	-63	 0.456897 
24	-66	 0.5 
24	-69	 0.577586 
24	-72	 0.62069 
21	72	 1 
21	69	 1 
21	66	 0.913793 
21	63	 0.87069 
21	60	 0.793103 
21	57	 0.75 
21	54	 0.681034 
21	51	 0.62069 
21	48	 0.560345 
21	45	 0.5 
21	42	 0.422414 
21	39	 0.37931 
21	36	 0.301724 
21	33	 0.25 
21	30	 0.189655 
21	27	 0.12931 
21	24	 0.077586 
21	21	 0 
21	18	 0 
21	15	 0 
21	12	 0 
21	9	 0 
21	6	 0 
21	3	 0 
21	0	 0 
21	-3	 0 
21	-6	 0 
21	-9	 0 
21	-12	 0 
21	-15	 0 
21	-18	 0 
21	-21	 0 
21	-24	 0 
21	-27	 0 
21	-30	 0 
21	-33	 0 
21	-36	 0.043103 
21	-39	 0.086207 
21	-42	 0.12931 
21	-45	 0.172414 
21	-48	 0.198276 
21	-51	 0.25 
21	-54	 0.293103 
21	-57	 0.318966 
21	-60	 0.405172 
21	-63	 0.456897 
21	-66	 0.5 
21	-69	 0.560345 
21	-72	 0.603448 
18	72	 1 
18	69	 1 
18	66	 0.913793 
18	63	 0.87069 
18	60	 0.793103 
18	57	 0.75 
18	54	 0.681034 
18	51	 0.62069 
18	48	 0.560345 
18	45	 0.5 
18	42	 0.422414 
18	39	 0.37931 
18	36	 0.301724 
18	33	 0.25 
18	30	 0.189655 
18	27	 0.12931 
18	24	 0.077586 
18	21	 0 
18	18	 0 
18	15	 0 
18	12	 0 
18	9	 0 
18	6	 0 
18	3	 0 
18	0	 0 
18	-3	 0 
18	-6	 0 
18	-9	 0 
18	-12	 0 
18	-15	 0 
18	-18	 0 
18	-21	 0 
18	-24	 0 
18	-27	 0 
18	-30	 0 
18	-33	 0 
18	-36	 0.043103 
18	-39	 0.086207 
18	-42	 0.12069 
18	-45	 0.163793 
18	-48	 0.198276 
18	-51	 0.232759 
18	-54	 0.275862 
18	-57	 0.336207 
18	-60	 0.387931 
18	-63	 0.439655 
18	-66	 0.482759 
18	-69	 0.560345 
18	-72	 0.62069 
15	72	 1 
15	69	 1 
15	66	 0.913793 
15	63	 0.87069 
15	60	 0.793103 
15	57	 0.75 
15	54	 0.681034 
15	51	 0.62069 
15	48	 0.560345 
15	45	 0.5 
15	42	 0.422414 
15	39	 0.37931 
15	36	 0.301724 
15	33	 0.25 
15	30	 0.189655 
15	27	 0.12931 
15	24	 0.077586 
15	21	 0 
15	18	 0 
15	15	 0 
15	12	 0 
15	9	 0 
15	6	 0 
15	3	 0 
15	0	 0 
15	-3	 0 
15	-6	 0 
15	-9	 0 
15	-12	 0 
15	-15	 0 
15	-18	 0 
15	-21	 0 
15	-24	 0 
15	-27	 0 
15	-30	 0 
15	-33	 0 
15	-36	 0.043103 
15	-39	 0.086207 
15	-42	 0.12931 
15	-45	 0.172414 
15	-48	 0.189655 
15	-51	 0.241379 
15	-54	 0.284483 
15	-57	 0.318966 
15	-60	 0.37931 
15	-63	 0.413793 
15	-66	 0.474138 
15	-69	 0.560345 
15	-72	 0.612069 
12	72	 1 
12	69	 1 
12	66	 0.913793 
12	63	 0.87069 
12	60	 0.793103 
12	57	 0.75 
12	54	 0.681034 
12	51	 0.62069 
12	48	 0.560345 
12	45	 0.5 
12	42	 0.422414 
12	39	 0.37931 
12	36	 0.301724 
12	33	 0.25 
12	30	 0.189655 
12	27	 0.12931 
12	24	 0.077586 
12	21	 0 
12	18	 0 
12	15	 0 
12	12	 0 
12	9	 0 
12	6	 0 
12	3	 0 
12	0	 0 
12	-3	 0 
12	-6	 0 
12	-9	 0 
12	-12	 0 
12	-15	 0 
12	-18	 0 
12	-21	 0 
12	-24	 0 
12	-27	 0 
12	-30	 0 
12	-33	 0 
12	-36	 0.043103 
12	-39	 0.077586 
12	-42	 0.12069 
12	-45	 0.163793 
12	-48	 0.198276 
12	-51	 0.232759 
12	-54	 0.267241 
12	-57	 0.327586 
12	-60	 0.396552 
12	-63	 0.439655 
12	-66	 0.474138 
12	-69	 0.543103 
12	-72	 0.586207 
9	72	 1 
9	69	 1 
9	66	 0.913793 
9	63	 0.87069 
9	60	 0.793103 
9	57	 0.75 
9	54	 0.681034 
9	51	 0.62069 
9	48	 0.560345 
9	45	 0.5 
9	42	 0.422414 
9	39	 0.37931 
9	36	 0.301724 
9	33	 0.25 
9	30	 0.189655 
9	27	 0.12931 
9	24	 0.077586 
9	21	 0 
9	18	 0 
9	15	 0 
9	12	 0 
9	9	 0 
9	6	 0 
9	3	 0 
9	0	 0 
9	-3	 0 
9	-6	 0 
9	-9	 0 
9	-12	 0 
9	-15	 0 
9	-18	 0 
9	-21	 0 
9	-24	 0 
9	-27	 0 
9	-30	 0 
9	-33	 0 
9	-36	 0.034483 
9	-39	 0.077586 
9	-42	 0.12069 
9	-45	 0.163793 
9	-48	 0.198276 
9	-51	 0.232759 
9	-54	 0.267241 
9	-57	 0.310345 
9	-60	 0.37069 
9	-63	 0.422414 
9	-66	 0.456897 
9	-69	 0.551724 
9	-72	 0.594828 
6	72	 1 
6	69	 1 
6	66	 0.913793 
6	63	 0.87069 
6	60	 0.793103 
6	57	 0.75 
6	54	 0.681034 
6	51	 0.62069 
6	48	 0.560345 
6	45	 0.5 
6	42	 0.422414 
6	39	 0.37931 
6	36	 0.301724 
6	33	 0.25 
6	30	 0.189655 
6	27	 0.12931 
6	24	 0.077586 
6	21	 0 
6	18	 0 
6	15	 0 
6	12	 0 
6	9	 0 
6	6	 0 
6	3	 0 
6	0	 0 
6	-3	 0 
6	-6	 0 
6	-9	 0 
6	-12	 0 
6	-15	 0 
6	-18	 0 
6	-21	 0 
6	-24	 0 
6	-27	 0 
6	-30	 0 
6	-33	 0 
6	-36	 0.034483 
6	-39	 0.077586 
6	-42	 0.112069 
6	-45	 0.155172 
6	-48	 0.189655 
6	-51	 0.224138 
6	-54	 0.267241 
6	-57	 0.310345 
6	-60	 0.37069 
6	-63	 0.413793 
6	-66	 0.456897 
6	-69	 0.543103 
6	-72	 0.594828 
3	72	 1 
3	69	 1 
3	66	 0.913793 
3	63	 0.87069 
3	60	 0.793103 
3	57	 0.75 
3	54	 0.681034 
3	51	 0.62069 
3	48	 0.560345 
3	45	 0.5 
3	42	 0.422414 
3	39	 0.37931 
3	36	 0.301724 
3	33	 0.25 
3	30	 0.189655 
3	27	 0.12931 
3	24	 0.077586 
3	21	 0 
3	18	 0 
3	15	 0 
3	12	 0 
3	9	 0 
3	6	 0 
3	3	 0 
3	0	 0 
3	-3	 0 
3	-6	 0 
3	-9	 0 
3	-12	 0 
3	-15	 0 
3	-18	 0 
3	-21	 0 
3	-24	 0 
3	-27	 0 
3	-30	 0 
3	-33	 0 
3	-36	 0.043103 
3	-39	 0.086207 
3	-42	 0.12069 
3	-45	 0.163793 
3	-48	 0.198276 
3	-51	 0.241379 
3	-54	 0.284483 
3	-57	 0.318966 
3	-60	 0.387931 
3	-63	 0.431034 
3	-66	 0.474138 
3	-69	 0.543103 
3	-72	 0.586207 
0	72	 1 
0	69	 1 
0	66	 0.913793 
0	63	 0.87069 
0	60	 0.793103 
0	57	 0.75 
0	54	 0.681034 
0	51	 0.62069 
0	48	 0.560345 
0	45	 0.5 
0	42	 0.422414 
0	39	 0.37931 
0	36	 0.301724 
0	33	 0.25 
0	30	 0.189655 
0	27	 0.12931 
0	24	 0.077586 
0	21	 0 
0	18	 0 
0	15	 0 
0	12	 0 
0	9	 0 
0	6	 0 
0	3	 0 
0	0	 0 
0	-3	 0 
0	-6	 0 
0	-9	 0 
0	-12	 0 
0	-15	 0 
0	-18	 0 
0	-21	 0 
0	-24	 0 
0	-27	 0 
0	-30	 0 
0	-33	 0 
0	-36	 0.043103 
0	-39	 0.086207 
0	-42	 0.12931 
0	-45	 0.172414 
0	-48	 0.206897 
0	-51	 0.25 
0	-54	 0.293103 
0	-57	 0.336207 
0	-60	 0.405172 
0	-63	 0.456897 
0	-66	 0.5 
0	-69	 0.577586 
0	-72	 0.62069 
-3	72	 1 
-3	69	 1 
-3	66	 0.913793 
-3	63	 0.87069 
-3	60	 0.793103 
-3	57	 0.75 
-3	54	 0.681034 
-3	51	 0.62069 
-3	48	 0.560345 
-3	45	 0.5 
-3	42	 0.422414 
-3	39	 0.37931 
-3	36	 0.301724 
-3	33	 0.25 
-3	30	 0.189655 
-3	27	 0.12931 
-3	24	 0.077586 
-3	21	 0 
-3	18	 0 
-3	15	 0 
-3	12	 0 
-3	9	 0 
-3	6	 0 
-3	3	 0 
-3	0	 0 
-3	-3	 0 
-3	-6	 0 
-3	-9	 0 
-3	-12	 0 
-3	-15	 0 
-3	-18	 0 
-3	-21	 0 
-3	-24	 0 
-3	-27	 0 
-3	-30	 0 
-3	-33	 0 
-3	-36	 0.043103 
-3	-39	 0.077586 
-3	-42	 0.12069 
-3	-45	 0.163793 
-3	-48	 0.198276 
-3	-51	 0.241379 
-3	-54	 0.275862 
-3	-57	 0.318966 
-3	-60	 0.387931 
-3	-63	 0.439655 
-3	-66	 0.474138 
-3	-69	 0.551724 
-3	-72	 0.594828 
-6	72	 1 
-6	69	 1 
-6	66	 0.913793 
-6	63	 0.87069 
-6	60	 0.793103 
-6	57	 0.75 
